barcode,hit count,enterobase serotype,enterobase species,mash species,1436893830000|3159571,1436893909000|3159808,2873786891000|3159389,2873787160000|3160196,4310679577000|3158082,4310679772000|3158667,4310679831000|3158844,4310680254000|3160113,4310680315000|3160296,4310680399000|3160548
ESC_GA5504AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0208AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA8061AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA7574AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_HA4036AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6137AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA3011AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0842AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8222AA_AS,9,O4,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_FA9599AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0740AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5906AA_AS,10,O37:H10,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9700AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8994AA_AS,6,,Escherichia coli,,1,1,0,1,0,0,0,1,1,1
ESC_CA3002AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3330AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA6476AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA3100AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1559AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA4452AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3289AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_PA0376AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1920AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8887AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA8673AA_AS,9,,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_GA9264AA_AS,7,O121,Escherichia coli,,1,0,1,1,1,0,1,1,1,0
ESC_HA7409AA_AS,10,O6:H10,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA5132AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_LA1265AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA2151AA_AS,3,Sonnei,Shigella sonnei,,1,0,0,0,0,1,1,0,0,0
ESC_NA8443AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0367AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8223AA_AS,10,Ox23,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0317AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA8550AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0959AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_IA4349AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8128AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_AA7880AA_AS,0,,Escherichia coli,Escherichia albertii,0,0,0,0,0,0,0,0,0,0
ESC_BA0627AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA3857AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA0032AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8177AA_AS,10,O53:H10,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA3256AA_AS,10,O26,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA2262AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9608AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7130AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,0,1
ESC_JA0132AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA5292AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA6310AA_AS,8,,Escherichia coli,,1,0,1,1,1,1,1,1,1,0
ESC_BA8362AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9704AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9629AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5234AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA7055AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9276AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_LA1949AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_KA9992AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9768AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5823AA_AS,0,,Shigella sp.,,0,0,0,0,0,0,0,0,0,0
ESC_BA4831AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_OA0107AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7296AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4818AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_KA9991AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6671AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA2996AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1321AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4615AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA0142AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA4248AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5538AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA3831AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8098AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9195AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9160AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA9683AA_AS,10,Escherichia Coli,,,1,1,1,1,1,1,1,1,1,1
ESC_IA0744AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8731AA_AS,10,O48:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA8297AA_AS,5,,Escherichia coli,,0,1,0,1,1,0,0,0,1,1
ESC_BA2574AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7502AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA5010AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA4352AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_IA3620AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA9913AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA7036AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9497AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA2781AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA5591AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_HA3281AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_KA6780AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA5344AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_KA7271AA_AS,10,H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5485AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7030AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,0,1
ESC_OA4993AA_AS,1,,Escherichia albertii,Escherichia albertii TW15818,0,0,0,0,1,0,0,0,0,0
ESC_HA8983AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6680AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1467AA_AS,2,Flexneri4,Shigella flexneri,,0,0,0,0,0,1,1,0,0,0
ESC_GA3554AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA6969AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA1626AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA3533AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4565AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA9906AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2772AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8000AA_AS,7,O101:H23,Escherichia coli,,1,0,1,1,1,1,0,1,1,0
ESC_HA3175AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1820AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA9546AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5315AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1186AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_BA6211AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1337AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_MA9899AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA4978AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2136AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA9285AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_JA0463AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_IA9199AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA2711AA_AS,10,O121,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0025AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3649AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4814AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_BA9732AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_CA0357AA_AS,0,,Shigella boydii,,0,0,0,0,0,0,0,0,0,0
ESC_CA0499AA_AS,0,Sonnei,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA9144AA_AS,10,O55,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1211AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0078AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA1165AA_AS,6,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,0,0,0
ESC_GA0075AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4863AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_FA5929AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_GA9007AA_AS,10,O38:H19,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2739AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9287AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1329AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7638AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1286AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA3146AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA6760AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA4501AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_KA2475AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA5997AA_AS,8,,Escherichia coli,,1,1,1,1,1,1,0,1,1,0
ESC_OA5041AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_HA2166AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2547AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1333AA_AS,0,1A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_KA0695AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_IA1071AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4980AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5452AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA8641AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9632AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5155AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9648AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5049AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9629AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2786AA_AS,8,,Escherichia coli,,1,1,1,1,1,0,0,1,1,1
ESC_FA7993AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA9466AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1909AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3844AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA3925AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_BA6282AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA9925AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA8220AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA3260AA_AS,10,O26,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6540AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA1962AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5167AA_AS,1,,Shigella flexneri,,0,0,1,0,0,0,0,0,0,0
ESC_HA3332AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA6033AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7488AA_AS,0,2a,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA5473AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA8836AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0946AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_CA1094AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3702AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2478AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0870AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA0929AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA4051AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA7253AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA4678AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_GA9401AA_AS,7,O121,Escherichia coli,,1,0,1,1,1,0,1,1,1,0
ESC_HA9486AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8539AA_AS,10,O13:H15,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1211AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1601AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA1300AA_AS,9,Escherichia Coli,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_MA3455AA_AS,10,O26,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0277AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA7812AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA4726AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_JA0582AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1539AA_AS,0,,Shigella sp.,,0,0,0,0,0,0,0,0,0,0
ESC_LA1405AA_AS,10,O103,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7604AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA5636AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_BA2901AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA3478AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA4610AA_AS,0,3A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_NA9426AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1951AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_JA0270AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_PA0255AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA2529AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8897AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9326AA_AS,8,O65:H12,Escherichia coli,,0,1,1,1,1,1,1,0,1,1
ESC_IA7818AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA7942AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_LA6614AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7277AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA2567AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_AA9793AA_AS,0,Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_NA8850AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA1791AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA5572AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6070AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA0132AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0019AA_AS,10,O174:H2,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA1870AA_AS,8,,Escherichia coli,,1,0,0,1,1,1,1,1,1,1
ESC_CA5743AA_AS,0,Flexneri2,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_EA4381AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7448AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_HA8975AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA7610AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA9955AA_AS,10,,,,1,1,1,1,1,1,1,1,1,1
ESC_KA7003AA_AS,0,2a,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_GA3248AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4694AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0800AA_AS,0,,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_IA0753AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA3229AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA8714AA_AS,10,Escherichia Coli,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3972AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA1789AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA6757AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7911AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_PA0283AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA0829AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0333AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7196AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6848AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA7890AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_JA0921AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA4870AA_AS,0,2A,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_AA9175AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA7086AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_GA6388AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_IA0241AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA3796AA_AS,0,Shigella Flexneri,Shigella flexneri,,0,0,0,0,0,0,0,0,0,0
ESC_IA0725AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA3947AA_AS,8,,Escherichia coli,,1,1,1,1,1,0,0,1,1,1
ESC_FA9635AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA0135AA_AS,9,O113:H21,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_BA4009AA_AS,9,O157,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_BA0292AA_AS,10,O157,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA0386AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA3832AA_AS,3,,Escherichia coli,,0,1,0,0,1,0,0,0,0,1
ESC_MA3117AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_FA6528AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA8919AA_AS,9,Escherichia Coli,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_FA8414AA_AS,9,,Escherichia coli,,1,1,1,1,1,1,1,1,1,0
ESC_CA2259AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA2471AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA5289AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2565AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA7669AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA4749AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_KA9926AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA8096AA_AS,9,O21:H16,Escherichia coli,,1,1,1,0,1,1,1,1,1,1
ESC_IA0913AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA2905AA_AS,10,O157:H7,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA2021AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_OA1386AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_IA3703AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_GA7037AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2721AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_IA1624AA_AS,0,,Shigella sonnei,,0,0,0,0,0,0,0,0,0,0
ESC_NA8102AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA4990AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_HA6095AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_KA6020AA_AS,10,O26:H11,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_CA0162AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_BA1822AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_LA2916AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_NA2920AA_AS,9,,Escherichia coli,,1,0,1,1,1,1,1,1,1,1
ESC_NA2906AA_AS,9,,Escherichia coli,,1,1,1,1,0,1,1,1,1,1
ESC_NA8338AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
ESC_MA2450AA_AS,10,,Escherichia coli,,1,1,1,1,1,1,1,1,1,1
